"","loc","year","srad_mean_growingseason","srad_sum_growingseason","tmax_mean_growingseason","tmin_mean_growingseason","vp_mean_growingseason","dayl_mean_growingseason","prcp_sum_growingseason","srad_mean_April","srad_sum_April","tmax_mean_April","tmin_mean_April","vp_mean_April","dayl_mean_April","prcp_sum_April","srad_mean_May","srad_sum_May","tmax_mean_May","tmin_mean_May","vp_mean_May","dayl_mean_May","prcp_sum_May","srad_mean_June","srad_sum_June","tmax_mean_June","tmin_mean_June","vp_mean_June","dayl_mean_June","prcp_sum_June","srad_mean_July","srad_sum_July","tmax_mean_July","tmin_mean_July","vp_mean_July","dayl_mean_July","prcp_sum_July","srad_mean_August","srad_sum_August","tmax_mean_August","tmin_mean_August","vp_mean_August","dayl_mean_August","prcp_sum_August","srad_mean_September","srad_sum_September","tmax_mean_September","tmin_mean_September","vp_mean_September","dayl_mean_September","prcp_sum_September","srad_mean_October","srad_sum_October","tmax_mean_October","tmin_mean_October","vp_mean_October","dayl_mean_October","prcp_sum_October","srad_mean_November","srad_sum_November","tmax_mean_November","tmin_mean_November","vp_mean_November","dayl_mean_November","prcp_sum_November","srad_mean_April_May","srad_sum_April_May","tmax_mean_April_May","tmin_mean_April_May","vp_mean_April_May","dayl_mean_April_May","prcp_sum_April_May","srad_mean_June_July","srad_sum_June_July","tmax_mean_June_July","tmin_mean_June_July","vp_mean_June_July","dayl_mean_June_July","prcp_sum_June_July","srad_mean_August_September","srad_sum_August_September","tmax_mean_August_September","tmin_mean_August_September","vp_mean_August_September","dayl_mean_August_September","prcp_sum_August_September","srad_mean_October_November","srad_sum_October_November","tmax_mean_October_November","tmin_mean_October_November","vp_mean_October_November","dayl_mean_October_November","prcp_sum_October_November","srad_mean_April_May_June_July","srad_sum_April_May_June_July","tmax_mean_April_May_June_July","tmin_mean_April_May_June_July","vp_mean_April_May_June_July","dayl_mean_April_May_June_July","prcp_sum_April_May_June_July","srad_mean_August_September_October_November","srad_sum_August_September_October_November","tmax_mean_August_September_October_November","tmin_mean_August_September_October_November","vp_mean_August_September_October_November","dayl_mean_August_September_October_November","prcp_sum_August_September_October_November"
"461","Dallas, TX",1995,375.59393442623,91644.92,29.2681557377049,16.3956147540984,1999.41139344262,45648.1150819672,754.12,415.500333333333,12465.01,23.6033333333333,11.0373333333333,1353.12666666667,46056.945,141.69,373.143225806452,11567.44,27.7077419354839,17.1964516129032,2006.26741935484,49199.3551612903,257.52,431.073333333333,12932.2,32.081,19.691,2317.648,50815.9613333333,109.52,397.267419354839,12315.29,35.6787096774194,22.7867741935484,2788.10129032258,50161.5635483871,63.14,386.42,11979.02,35.6325806451613,23.4538709677419,2888.4935483871,47516.8441935484,54.76,349.241666666667,10477.25,30.7423333333333,18.792,2214.73833333333,43942.0536666667,89.54,369.059032258065,11440.83,28.0183870967742,12.0074193548387,1436.35161290323,40228.0274193548,11.58,282.262666666667,8467.88,20.349,5.87133333333333,953.178666666667,37113.726,26.37,393.974590163934,24032.45,25.6891803278689,14.1673770491803,1685.0506557377,47653.9075409836,399.21,413.893278688525,25247.49,33.9093442622951,21.264262295082,2556.73081967213,50483.3985245902,172.66,368.135573770492,22456.27,33.2275409836066,21.1611475409836,2557.13852459016,45758.7504918033,144.3,326.372295081967,19908.71,24.2465573770492,8.98967213114754,1198.72557377049,38696.4037704918,37.95,403.93393442623,49279.94,29.799262295082,17.7158196721311,2120.89073770492,49068.6530327869,571.87,347.25393442623,42364.98,28.7370491803279,15.0754098360656,1877.93204918033,42227.5771311475,182.25
"462","El Paso, TX",1995,456.984754098361,111504.28,31.1492213114754,13.3899590163934,717.966106557377,45555.8815983607,80.64,514.452333333333,15433.57,26.1046666666667,6.893,367.974666666667,45950.8256666667,0,520.140322580645,16124.35,31.4390322580645,12.4790322580645,543.648064516129,48974.0087096774,0,503.940333333333,15118.21,35.772,17.1823333333333,744.892333333333,50527.387,7.94,495.371290322581,15356.51,36.8035483870968,19.6064516129032,872.218709677419,49898.7777419355,2.49,451.470322580645,13995.58,35.6712903225806,20.7090322580645,937.098387096774,47355.8119354839,7.7,424.482666666667,12734.48,31.6173333333333,16.717,890.191333333333,43914.5743333333,58.48,429.221935483871,13305.88,29.1254838709677,8.8358064516129,681.464193548387,40338.4593548387,0,314.523333333333,9435.7,22.379,4.428,700.822333333333,37342.4236666667,4.03,517.342950819672,31557.92,28.8155737704918,9.73180327868853,457.25131147541,47487.1973770492,0,499.585573770492,30474.72,36.2962295081967,18.414262295082,809.599180327869,50207.9298360656,10.43,438.197704918033,26730.06,33.6775409836066,18.745737704918,914.029344262295,45663.4,66.18,372.812786885246,22741.58,25.8075409836066,6.66803278688525,690.984590163934,38864.9991803279,4.03,508.464262295082,62032.64,32.5559016393443,14.0730327868852,633.425245901639,48847.5636065574,10.43,405.505245901639,49471.64,29.7425409836066,12.7068852459016,802.506967213115,42264.1995901639,70.21
"463","Florence, SC",1995,357.577663934426,87248.95,27.8333606557377,15.4328278688525,1860.63840163934,45787.8968442623,1015.66,420.365666666667,12610.97,25.844,10.4863333333333,1312.49966666667,46217.4183333333,17.3,410.085806451613,12712.66,29.7341935483871,15.5325806451613,1647.86709677419,49540.7080645161,88.73,346.896,10406.88,29.9296666666667,19.1583333333333,2227.2,51253.6863333333,216.6,387.929677419355,12025.82,33.35,21.7212903225806,2602.09,50559.9358064516,117.21,349.945161290323,10848.3,32.4974193548387,21.7090322580645,2603.81516129032,47760.5135483871,208.54,343.254333333333,10297.63,27.8293333333333,17.5723333333333,2031.06366666667,43983.5883333333,79.52,327.671612903226,10157.82,25.6209677419355,13.1525806451613,1575.93096774194,40061.0258064516,205.42,272.962333333333,8188.87,17.5323333333333,3.784,851.735666666667,36767.2786666667,82.34,415.141475409836,25323.63,27.8209836065574,13.0508196721311,1482.93229508197,47906.3032786885,106.03,367.749180327869,22432.7,31.667868852459,20.4608196721311,2417.71786885246,50901.1245901639,333.81,346.654590163934,21145.93,30.2016393442623,19.6745901639344,2322.13409836066,45903.0093442623,288.06,300.765409836066,18346.69,21.6429508196721,8.54508196721311,1219.7693442623,38441.1501639344,287.76,391.445327868852,47756.33,29.7444262295082,16.7558196721311,1950.32508196721,49403.7139344262,439.84,323.71,39492.62,25.9222950819672,14.1098360655738,1770.95172131148,42172.0797540984,575.82
"464","Keiser, AR",1995,355.322581967213,86698.71,26.514631147541,14.450737704918,1796.87463114754,45938.9758196721,856.39,383.509666666667,11505.29,22.954,9.71133333333333,1242.65666666667,46390.358,120.6,388.962258064516,12057.83,26.4048387096774,15.5693548387097,1825.92096774194,49909.4090322581,96.89,403.036666666667,12091.1,30.6756666666667,19.0393333333333,2221.494,51727.3453333333,75.93,363.09064516129,11255.81,32.1106451612903,21.1506451612903,2523.79161290323,50990.6670967742,209.11,376.088064516129,11658.73,33.8558064516129,22.7061290322581,2768.17193548387,48023.3364516129,80.18,369.981,11099.43,27.6606666666667,15.1426666666667,1770.71033333333,44028.3223333333,43.26,325.374838709677,10086.62,24.3445161290323,9.65774193548387,1237.2135483871,39881.0390322581,89.33,231.463333333333,6943.9,13.7556666666667,2.25266666666667,746.118,36393.0443333333,141.09,386.280655737705,23563.12,24.7077049180328,12.6883606557377,1539.06967213115,48178.7281967213,217.49,382.736229508197,23346.91,31.4049180327869,20.1122950819672,2375.1206557377,51352.9678688525,285.04,373.084590163934,22758.16,30.8090163934426,18.986393442623,2277.61704918033,46058.5754098361,123.44,279.188852459016,17030.52,19.1368852459016,6.01590163934426,995.691147540984,38165.6318032787,230.42,384.508442622951,46910.03,28.0563114754098,16.4003278688525,1957.09516393443,49765.8480327869,502.53,326.136721311475,39788.68,24.9729508196721,12.5011475409836,1636.65409836066,42112.1036065574,353.86
"465","Lamesa, TX",1995,414.889754098361,101233.1,28.875368852459,12.7825,1260.72897540984,45648.1150819672,442.73,506.921,15207.63,25.0663333333333,6.408,361.497666666667,46056.945,10.66,438.545483870968,13594.91,28.14,12.7216129032258,636.43935483871,49199.3551612903,104.91,450.568333333333,13517.05,32.3536666666667,16.704,1454.922,50815.9613333333,72.32,453.867096774194,14069.88,35.6770967741936,19.2716129032258,2008.34548387097,50161.5635483871,7.47,410.81935483871,12735.4,33.5116129032258,19.5929032258065,2062.72193548387,47516.8441935484,28.48,363.581333333333,10907.44,28.8496666666667,15.543,1614.08166666667,43942.0536666667,190.17,392.024838709677,12152.77,26.5464516129032,8.52612903225806,1132.15322580645,40228.0274193548,25.61,301.600666666667,9048.02,20.579,3.19333333333333,789.112333333333,37113.726,3.11,472.172786885246,28802.54,26.6283606557377,9.61655737704918,501.222131147541,47653.9075409836,115.57,452.244754098361,27586.93,34.0426229508197,18.0088524590164,1736.17,50483.3985245902,79.79,387.587540983607,23642.84,31.2188524590164,17.6011475409836,1842.07918032787,45758.7504918033,218.65,347.55393442623,21200.79,23.6116393442623,5.90344262295082,963.444590163934,38696.4037704918,28.72,462.208770491803,56389.47,30.3354918032787,13.8127049180328,1118.69606557377,49068.6530327869,195.36,367.570737704918,44843.63,27.4152459016393,11.7522950819672,1402.7618852459,42227.5771311475,247.37
"466","Lubbock, TX",1995,412.019836065574,100532.84,27.9704098360656,11.8336475409836,1193.29016393443,45731.3683196721,441.59,489.305333333333,14679.16,23.386,5.17366666666667,348.808333333333,46152.5753333333,12.56,440.897741935484,13667.83,27.0309677419355,11.6151612903226,638.925483870968,49402.6874193548,94.53,461.941666666667,13858.25,31.9193333333333,16.036,1386.15,51076.6086666667,44.21,456.956129032258,14165.64,35.4477419354839,18.7793548387097,1816.9435483871,50398.8129032258,37.56,407.554193548387,12634.18,32.9216129032258,18.9641935483871,2015.43838709677,47662.0277419355,45.06,348.068333333333,10442.05,27.5783333333333,14.6396666666667,1562.02033333333,43966.8083333333,202.4,395.674838709677,12265.92,25.4887096774194,7.05903225806452,1023.4935483871,40128.5106451613,5.27,293.993666666667,8819.81,19.6903333333333,2.09933333333333,730.487,36907.3633333333,0,464.704754098361,28346.99,25.2383606557377,8.4472131147541,496.244918032787,47804.2716393443,107.09,459.408032786885,28023.89,33.7124590163934,17.4301639344262,1605.07786885246,50732.1550819672,81.77,378.298852459016,23076.23,30.2937704918033,16.8373770491803,1792.44590163934,45844.7067213115,247.46,345.667704918033,21085.73,22.6370491803279,4.61983606557377,879.391967213115,38544.3398360656,5.27,462.056393442623,56370.88,29.4754098360656,12.9386885245902,1050.66139344262,49268.2133606557,188.86,361.983278688525,44161.96,26.4654098360656,10.728606557377,1335.91893442623,42194.5232786885,252.73
"467","Maricopa, AZ",1995,436.747049180328,106566.28,35.7172950819672,18.0016803278689,924.822991803279,45681.2001229508,70.39,479.730666666667,14391.92,28.7343333333333,9.86,506.967333333333,46094.967,5.24,493.950967741935,15312.48,32.6529032258065,15.5096774193548,673.009677419355,49280.1683870968,0,515.331666666667,15459.95,39.1583333333333,19.3926666666667,874.507666666667,50919.5223333333,0,465.58935483871,14433.27,42.5829032258065,24.8148387096774,1234.23903225806,50255.8403225806,0,429.187741935484,13304.82,41.9841935483871,26.3896774193548,1359.64870967742,47574.5606451613,20.15,420.835333333333,12625.06,39.3096666666667,23.4236666666667,1129.63966666667,43951.8976666667,21.57,400.878064516129,12427.22,33.8316129032258,14.0477419354839,660.060322580645,40188.4603225806,0,287.052,8611.56,27.2116666666667,10.2833333333333,952.922666666667,37031.71,23.43,486.95737704918,29704.4,30.725737704918,12.7311475409836,591.349508196721,47713.6759016393,5.24,490.052786885246,29893.22,40.8986885245902,22.1481967213115,1057.32196721311,50582.2413114754,0,425.08,25929.88,40.6688524590164,24.9309836065574,1246.52950819672,45792.9231147541,41.72,344.898032786885,21038.78,30.5759016393443,12.196393442623,804.090983606557,38635.9601639344,23.43,488.505081967213,59597.62,35.8122131147541,17.4396721311475,824.335737704918,49147.9586065574,5.24,384.989016393443,46968.66,35.6223770491803,18.5636885245902,1025.31024590164,42214.4416393443,65.15
"468","Pecos, TX",1995,441.199795081967,107652.75,31.6137704918033,14.086393442623,927.022827868852,45523.8406967213,214.79,514.767333333333,15443.02,27.93,7.727,388.724666666667,45913.9186666667,23.75,476.231290322581,14763.17,32.4345161290323,14.3074193548387,654.377741935484,48895.7061290323,37.87,485.325,14559.75,35.526,18.2746666666667,853.515,50427.186,32.97,499.39,15481.09,37.7112903225806,20.3645161290323,1038.90967741935,49807.5041935484,0.74,443.450322580645,13746.96,36.1122580645161,21.1235483870968,1255.29612903226,47299.8264516129,10.09,391.873666666667,11756.21,31.127,16.8296666666667,1326.14,43905.0156666667,95.67,409.026451612903,12679.82,29.0596774193548,9.00870967741935,1023.80451612903,40376.8641935484,13.7,307.424333333333,9222.73,22.714,4.77366666666667,866.605,37421.8863333333,0,495.183442622951,30206.19,30.2191803278689,11.0711475409836,523.72868852459,47429.2532786885,61.62,492.472786885246,30040.84,36.6365573770492,19.3367213114754,947.731967213115,50112.2657377049,33.71,418.084754098361,25503.17,33.6604918032787,19.0118032786885,1290.13737704918,45630.2473770492,105.76,359.058196721311,21902.55,25.9388524590164,6.92590163934426,946.493278688525,38923.5963934426,13.7,493.828114754098,60247.03,33.427868852459,15.2039344262295,735.730327868852,48770.7595081967,95.33,388.571475409836,47405.72,29.7996721311475,12.9688524590164,1118.31532786885,42276.9218852459,119.46
"469","Safford, AZ",1995,444.006721311475,216675.28,31.5534016393443,13.2602868852459,818.594180327869,45659.1119262295,242.6,501.559,30093.54,25.0296666666667,5.15033333333333,401.499666666667,46069.5856666667,4.34,504.641290322581,31287.76,29.2154838709677,10.6090322580645,494.40935483871,49226.2177419355,8.4,523.382,31402.92,35.536,15.322,663.910333333333,50850.38,0,482.37,29906.94,37.8829032258065,19.8148387096774,886.784516129032,50192.8983870968,14.5,419.826129032258,26029.22,37.068064516129,21.7203225806452,1054.17548387097,47536.0306451613,125.86,425.746,25544.76,33.7763333333333,17.444,1200.244,43945.3256666667,63.32,399.347419354839,24759.54,30.1132258064516,9.63064516129032,980.070967741936,40214.8729032258,0,294.176666666667,17650.6,23.5366666666667,6.1,862.957,37086.4653333333,26.18,503.125409836066,61381.3,27.1568852459016,7.9244262295082,448.71606557377,47673.7757377049,12.74,502.539836065574,61309.86,36.7286885245902,17.6052459016393,777.174262295082,50516.25,14.5,422.737540983607,51573.98,35.4491803278689,19.6172131147541,1126.01245901639,45770.1101639344,189.18,347.624098360656,42410.14,26.8788524590164,7.89426229508197,922.47393442623,38676.3118032787,26.18,502.83262295082,122691.16,31.9427868852459,12.7648360655738,612.945163934426,49095.0128688525,27.24,385.180819672131,93984.12,31.1640163934426,13.755737704918,1024.24319672131,42223.2109836066,215.36
"470","Saint Joseph, LA",1995,375.338975409836,91582.7099999999,29.015368852459,16.1020491803279,1957.20651639344,45572.0004918033,940.97,421.983333333333,12659.5,25.5296666666667,12.0863333333333,1459.045,45969.3843333333,312.7,379.347419354839,11759.77,29.3867741935484,18.0896774193548,2118.84064516129,49013.3964516129,121.13,434.390333333333,13031.71,31.644,19.0523333333333,2226.18966666667,50577.8036666667,43.28,360.511935483871,11175.87,33.4506451612903,22.558064516129,2743.89064516129,49944.6987096774,123.6,396.564838709677,12293.51,34.63,22.788064516129,2774.52483870968,47383.9670967742,47.32,402.587,12077.61,31.6413333333333,17.1766666666667,1970.65066666667,43919.381,59.36,337.694516129032,10468.53,26.3687096774194,11.3354838709677,1391.32483870968,40319.1474193548,124.91,270.540333333333,8116.21,19.2126666666667,5.38433333333333,933.194,37302.4516666667,108.67,400.315901639344,24419.27,27.4898360655738,15.1372131147541,1794.35098360656,47516.3413114754,433.83,396.845573770492,24207.58,32.562131147541,20.8339344262295,2489.28360655738,50256.0618032787,166.88,399.526557377049,24371.12,33.1601639344262,20.0283606557377,2379.1768852459,45680.072295082,106.68,304.667868852459,18584.74,22.8493442622951,8.40868852459016,1166.01459016393,38835.526557377,233.58,398.580737704918,48626.85,30.0259836065574,17.9855737704918,2141.81729508197,48886.201557377,600.71,352.097213114754,42955.86,28.0047540983607,14.2185245901639,1772.59573770492,42257.7994262295,340.26
"471","Shafter, CA",1995,428.902459016393,104652.2,30.0183606557377,13.1579098360656,779.32262295082,45921.2279508197,36.32,447.775666666667,13433.27,23.814,7.813,1025.99033333333,46370.0703333333,17.03,448.254516129032,13895.89,26.4387096774194,11.6616129032258,1196.5035483871,49866.1093548387,16.03,495.806666666667,14874.2,31.877,14.5006666666667,826.883333333333,51671.6706666667,3.26,488.038709677419,15129.2,35.468064516129,18.0183870967742,789.737419354839,50940.0590322581,0,479.526129032258,14865.31,36.6854838709677,18.3348387096774,810.907096774194,47992.4919354839,0,429.348333333333,12880.45,33.7236666666667,15.8253333333333,679.399666666667,44023.0773333333,0,367.652903225806,11397.24,29.0461290322581,10.8870967741935,482.767741935484,39902.1522580645,0,272.554666666667,8176.64,22.8416666666667,8.01333333333333,416.971,36436.996,0,448.019016393443,27329.16,25.147868852459,9.76885245901639,1112.64459016393,48146.7459016393,33.06,491.859016393443,30003.4,33.7019672131148,16.2883606557377,808.005901639344,51299.8680327869,3.26,454.848524590164,27745.76,35.2288524590164,17.1006557377049,746.23131147541,46040.3208196721,0,320.883278688525,19573.88,25.9947540983607,9.47377049180328,450.40868852459,38197.9770491803,0,469.939016393443,57332.56,29.4249180327869,13.028606557377,960.325245901639,49723.3069672131,36.32,387.865901639344,47319.64,30.6118032786885,13.2872131147541,598.32,42119.1489344262,0
"472","Stoneville, MS",1995,369.772254098361,90224.43,28.3748360655738,15.5433606557377,1903.26704918033,45714.5720081967,753.99,404.928666666667,12147.86,24.4846666666667,11.651,1413.13966666667,46133.2933333333,220.61,392.30064516129,12161.32,28.5270967741935,16.8870967741935,1971.14032258065,49361.6716129032,107.73,406.899,12206.97,31.3593333333333,19.496,2287.847,51024.0093333333,94.06,378.227096774194,11725.04,33.1751612903226,22.3232258064516,2705.59806451613,50350.9448387097,131.18,388.63064516129,12047.55,34.9325806451613,23.0106451612903,2813.77064516129,47632.7509677419,57.45,387.308,11619.24,30.582,16.3993333333333,1916.07433333333,43961.8176666667,29.77,339.911935483871,10537.27,26.3361290322581,10.6254838709677,1259.05709677419,40148.5761290323,42.12,259.306,7779.18,17.286,3.59833333333333,821.626,36948.9903333333,71.07,398.511147540984,24309.18,26.5390163934426,14.3119672131148,1696.7137704918,47773.9445901639,328.34,392.328032786885,23932.01,32.282131147541,20.9327868852459,2500.14672131148,50681.9601639344,225.24,387.980163934426,23666.79,32.7929508196721,19.7591803278689,2372.2806557377,45827.3739344262,87.22,300.269672131148,18316.45,21.8852459016393,7.16950819672131,1043.92704918033,38575.0093442623,113.19,395.419590163934,48241.19,29.4105737704918,17.6223770491803,2098.43024590164,49227.9523770492,553.58,344.124918032787,41983.24,27.3390983606557,13.4643442622951,1708.10385245902,42201.1916393443,200.41
"473","Thrall, TX",1995,385.932090163934,94167.4300000001,29.7638524590164,17.1004508196721,2047.30532786885,45444.8555737705,715.3,436.13,13083.9,24.9206666666667,12.329,1433.61466666667,45822.8503333333,84.93,384.791612903226,11928.54,29.2364516129032,18.4458064516129,2158.01225806452,48702.6390322581,210.37,434.624666666667,13038.74,31.567,19.4636666666667,2285.21266666667,50180.2723333333,116.81,412.265483870968,12780.23,35.2293548387097,22.6545161290323,2756.57774193548,49582.5264516129,27.63,386.147096774194,11970.56,34.8796774193548,22.9038709677419,2791.08161290323,47161.7187096774,79.32,383.586333333333,11507.59,32.5823333333333,19.532,2270.091,43881.4236666667,54.57,368.962903225806,11437.85,28.5332258064516,12.9877419354839,1528.78225806452,40471.6283870968,17.6,280.667333333333,8420.02,20.868,8.20066666666667,1120.22933333333,37617.816,124.07,410.04,25012.44,27.1139344262295,15.4375409836066,1801.75114754098,47286.3495081967,295.3,423.261803278689,25818.97,33.4281967213115,21.0852459016393,2524.75885245902,49876.4998360656,144.44,384.887704918033,23478.15,33.7498360655738,21.2455737704918,2534.85672131148,45548.458852459,133.89,325.538852459016,19857.87,24.7634426229508,10.6334426229508,1327.85459016393,39068.1140983607,141.67,416.650901639344,50831.41,30.2710655737705,18.261393442623,2163.255,48581.4246721312,439.74,355.213278688525,43336.02,29.2566393442623,15.9395081967213,1931.3556557377,42308.2864754098,275.56
"474","University Park, NM",1995,456.420696721311,111366.65,30.3941393442623,12.504631147541,718.973114754098,45604.4390163934,110.25,513.08,15392.4,24.963,5.638,331.319333333333,46006.7163333333,0,516.69,16017.39,30.0674193548387,11.4803225806452,507.106451612903,49092.6538709677,0,511.471,15344.13,34.9183333333333,16.374,706.710333333333,50679.283,6.35,490.806451612903,15215,36.178064516129,18.7825806451613,827.748387096774,50037.1170967742,25.8,449.509677419355,13934.8,35.3532258064516,20.5503225806452,930.91064516129,47440.6135483871,20.16,426.326333333333,12789.79,31.146,15.9306666666667,1061.04,43929.0486666667,55.77,426.272258064516,13214.44,28.2712903225806,7.51548387096774,725.460967741936,40280.2996774194,0,315.29,9458.7,21.9793333333333,3.48866666666667,657.644333333333,37222.0156666667,2.17,514.914590163934,31409.79,27.5570491803279,8.60704918032787,420.653770491803,47574.9796721312,0,500.969344262295,30559.13,35.5585245901639,17.5980327868852,768.221475409836,50352.9363934426,32.15,438.108032786885,26724.59,33.2840983606557,18.2783606557377,994.90868852459,45713.6144262295,75.93,371.690819672131,22673.14,25.1768852459016,5.53508196721312,692.108524590164,38776.2255737705,2.17,507.941967213115,61968.92,31.5577868852459,13.1025409836066,594.43762295082,48963.9580327869,32.15,404.899426229508,49397.73,29.2304918032787,11.9067213114754,843.508606557377,42244.92,78.1
