"breeder","sample","yr","reg_code","reg","loccode","loc","varcode","var","rep","mic","mat","uhml","ui","sf","str","elg","rd","plusb","yt","waste","nep_cnt","scn_cnt","l_n","sfc_n","l_w","sfc_w","uql_w","fine","ifc","mat_rat"
"69","54",16,71,"RHQ",30,"Jackson, TN",1523,"TAM 11T-08",2,3.91,0.85,1.42,87.2,4.9,37.3,7.3,81,8.3,"96","4.97",130,12,1.06,13,1.24,3.7,1.48,152,3.8,0.94
"69","55",16,71,"RHQ",30,"Jackson, TN",1524,"MD 15-31",1,4.18,0.86,1.36,88,5,37.8,6.9,78.9,6.4,"103.7","7.87",86,11,1.04,11,1.19,3.1,1.39,158,2.9,0.98
"69","56",16,71,"RHQ",30,"Jackson, TN",1524,"MD 15-31",2,4.26,0.86,1.31,86.2,6.1,37.4,7,78.1,6.5,"101.9","8.32",88,7,0.96,15,1.12,4.5,1.32,156,3.6,0.96
"39","3",16,71,"RHQ",36,"Florence, SC",1426,"Phy 725RF",1,4.27,0.85,1.08,83.1,7.7,35.7,8.3,72.2,8.9,"93","6.14",154,5,0.8,20,0.95,7.5,1.12,174,3,1
"39","4",16,71,"RHQ",36,"Florence, SC",1426,"Phy 725RF",2,3.62,0.84,1.08,82,9.8,30.7,7,72,7.9,"86.5","7.64",244,21,0.79,24,0.97,8.9,1.17,163,4.5,0.95
"39","1",16,71,"RHQ",36,"Florence, SC",1441,"FM 2484B2F",1,4.16,0.85,1.06,77.7,12.7,28.9,6.9,77.5,6.1,"87.2","9.36",230,28,0.75,26,0.92,0.2,1.12,174,3.8,0.98
"39","2",16,71,"RHQ",36,"Florence, SC",1441,"FM 2484B2F",2,3.86,0.85,1.1,83.8,8,29.2,6.1,74.9,6.4,"99.7","7.5",197,14,0.79,23,0.96,8.5,1.16,170,4.2,0.98
"39","15",16,71,"RHQ",36,"Florence, SC",1459,"PHY 444WRF",1,4.32,0.85,1.09,83.5,9.1,32.3,8.2,76.4,7.8,"80.400000000000006","7.23",176,6,0.78,24,0.95,8.8,1.14,178,3.9,0.98
"39","16",16,71,"RHQ",36,"Florence, SC",1459,"PHY 444WRF",2,4.25,0.85,1.14,83.8,8.4,34.1,8.5,74.4,8,"90.5","8.34",186,11,0.79,24,0.97,8.8,1.17,176,4.1,0.97
"39","25",16,71,"RHQ",36,"Florence, SC",1474,"FM 2322GL",1,4.39,0.87,1.09,83.4,7.6,30.1,5.8,72.4,7.9,"90.7","6.85",160,15,0.79,20,0.94,7.6,1.12,169,3.5,0.98
"39","26",16,71,"RHQ",36,"Florence, SC",1474,"FM 2322GL",2,4.32,0.86,1.12,81.8,8,34.1,6.6,73.4,7.8,"85.9","7.55",140,10,0.81,21,0.97,7.6,1.16,165,3.8,0.99
"39","17",16,71,"RHQ",36,"Florence, SC",1478,"PHY 333WRF",1,4.03,0.85,1.13,83.7,8.2,28.6,7.1,72.6,9.1,"77.3","7.42",148,7,0.81,22,0.98,8.2,1.17,175,4.4,0.95
"39","18",16,71,"RHQ",36,"Florence, SC",1478,"PHY 333WRF",2,3.98,0.85,1.09,82.1,9.4,28.6,7.5,71.3,9.1,"79.3","8.1999999999999993",177,14,0.8,23,0.97,8.1,1.16,178,4.1,0.96
"39","13",16,71,"RHQ",36,"Florence, SC",1501,"DP 1555B2RF",1,4.3,0.85,1.09,82.2,8.8,30.9,8.2,73.2,8.1,"81.900000000000006","5.8",134,6,0.79,23,0.96,8.5,1.15,179,3.3,0.98
"39","14",16,71,"RHQ",36,"Florence, SC",1501,"DP 1555B2RF",2,4.33,0.85,1.05,81.1,9.1,31.3,8.1,74.6,7.2,"82.9","8.3000000000000007",135,2,0.76,24,0.91,9.2,1.1,180,3.9,0.97
"39","19",16,71,"RHQ",36,"Florence, SC",1502,"PHY 552WRF",1,4.44,0.86,1.12,83.4,8,33.1,7.9,74.3,7.4,"83.8","6.58",142,3,0.82,18,0.96,6.4,1.13,186,2.7,1.01
"39","20",16,71,"RHQ",36,"Florence, SC",1502,"PHY 552WRF",2,4.69,0.86,1.05,82,9.2,32.6,8.4,75.5,8.1,"94","7.03",137,12,0.81,18,0.95,6.2,1.11,184,2.6,1.01
"39","23",16,71,"RHQ",36,"Florence, SC",1503,"FM 1830GLT",1,3.93,0.85,1.15,83,8.6,30.9,7.4,73.2,7.1,"76.900000000000006","14.74",228,10,0.83,24,1.02,8.5,1.23,165,5,0.95
"39","24",16,71,"RHQ",36,"Florence, SC",1503,"FM 1830GLT",2,3.99,0.85,1.22,84.3,7,34.8,6.7,75.2,7.3,"82.3","7.03",150,8,0.87,20,1.05,6.4,1.25,169,3.5,0.98
"39","5",16,71,"RHQ",36,"Florence, SC",1514,"Ark 0819-84",1,4.78,0.87,1.15,84.6,7.1,32.8,7.5,73.1,9.1,"101.2","7.44",125,16,0.86,17,1.01,5.6,1.18,195,2.6,1.02
"39","6",16,71,"RHQ",36,"Florence, SC",1514,"Ark 0819-84",2,4.35,0.86,1.17,85.4,7.4,32.2,7.4,72.6,7.6,"76.099999999999994","7.95",134,10,0.86,19,1.03,6.2,1.22,188,3.1,1
"39","7",16,71,"RHQ",36,"Florence, SC",1515,"Ark 0822-75",1,4.5,0.85,1.18,83.3,7.7,32.7,9.2,75.1,7.9,"87.7","6.56",164,16,0.81,24,1,8.4,1.21,184,3.1,1
"39","8",16,71,"RHQ",36,"Florence, SC",1515,"Ark 0822-75",2,4.14,0.85,1.17,82.8,7.8,32.1,8.2,74,7.8,"83.1","6.73",105,3,0.86,20,1.03,6.8,1.25,179,3.9,0.98
"39","9",16,71,"RHQ",36,"Florence, SC",1516,"DP 1646B2XF",1,3.93,0.84,1.19,80.6,9.4,30.4,8.2,74.7,6.8,"81.2","8.4499999999999993",233,6,0.79,26,0.99,9.6,1.21,167,5.2,0.92
"39","10",16,71,"RHQ",36,"Florence, SC",1516,"DP 1646B2XF",2,4,0.84,1.24,81.1,8.4,33.2,8.3,74.6,7.5,"95.8","7.56",178,19,0.84,24,1.04,8.1,1.27,167,4.3,0.95
"39","11",16,71,"RHQ",36,"Florence, SC",1517,"DP 1614B2XF",1,4.58,0.86,1.11,82.6,8.8,30.3,8.5,73.6,7.5,"85.5","5.9",141,8,0.81,21,0.96,7.5,1.15,188,3.6,0.97
"39","12",16,71,"RHQ",36,"Florence, SC",1517,"DP 1614B2XF",2,4.69,0.85,1.11,83.2,8.2,29.2,8.9,71.2,8.5,"85.5","6.78",147,8,0.79,22,0.94,8.1,1.12,186,3.7,0.97
"39","21",16,71,"RHQ",36,"Florence, SC",1519,"FM 1911GLT",1,4.39,0.86,1.12,84.2,7.7,30.7,6.6,73.9,7.3,"77.7","6.99",233,3,0.78,23,0.94,8.5,1.13,176,4.5,0.99
"39","22",16,71,"RHQ",36,"Florence, SC",1519,"FM 1911GLT",2,4.27,0.86,1.1,82.2,8.7,29.9,6.7,75.1,7.8,"77.400000000000006","5.91",191,13,0.81,20,0.96,7.1,1.14,179,3.5,1.01
"39","27",16,71,"RHQ",36,"Florence, SC",1520,"NM 13R1015",1,4.27,0.85,1.1,84.2,7.3,34.9,7.6,74.9,8.2,"106.7","7.59",199,13,0.8,19,0.94,6.9,1.1,170,3.2,0.98
"39","28",16,71,"RHQ",36,"Florence, SC",1520,"NM 13R1015",2,4.07,0.85,1.05,83,7.9,35.7,7.2,72.8,7.9,"85.2","8.07",260,14,0.81,19,0.96,7,1.12,170,3.8,0.98
"39","29",16,71,"RHQ",36,"Florence, SC",1521,"TAM BB-2139",1,3.91,0.86,1.33,83.4,5.3,35.7,5.7,74.6,8.1,"103.8","7.71",264,17,0.85,25,1.08,8.5,1.33,160,4.2,0.98
"39","30",16,71,"RHQ",36,"Florence, SC",1521,"TAM BB-2139",2,3.77,0.86,1.39,85.8,4.9,35,5.8,73.5,7.7,"94.7","9.1199999999999992",275,8,0.91,22,1.13,7.1,1.39,156,4.7,0.97
"39","31",16,71,"RHQ",36,"Florence, SC",1522,"TAM 11k-13",1,4.19,0.86,1.33,85.3,5.1,35.5,6.4,74.4,7.7,"109.9","7.81",210,14,0.9,23,1.12,7.2,1.37,171,4.2,0.99
"39","32",16,71,"RHQ",36,"Florence, SC",1522,"TAM 11k-13",2,4.04,0.86,1.34,85.3,5.1,38.5,6.4,75.7,7.5,"79.099999999999994","8.2100000000000009",176,14,0.89,23,1.11,7.5,1.37,162,4.3,0.98
"39","33",16,71,"RHQ",36,"Florence, SC",1523,"TAM 11T-08",1,4.12,0.85,1.3,84,5.7,38.9,7.5,76.1,7.9,"99.1","11.26",172,21,0.91,19,1.11,6.2,1.33,171,3.2,1
"39","34",16,71,"RHQ",36,"Florence, SC",1523,"TAM 11T-08",2,3.59,0.84,1.33,85.7,5.2,37.6,7.5,72.8,8.4,"88","9.06",366,31,0.86,25,1.09,8.3,1.34,161,5.1,0.95
"39","35",16,71,"RHQ",36,"Florence, SC",1524,"MD 15-31",1,3.81,0.85,1.18,82.1,7.3,38.9,7.7,72.7,8.1,"100.3","8.48",144,7,0.87,16,1.02,5.5,1.19,168,3.2,0.99
"39","36",16,71,"RHQ",36,"Florence, SC",1524,"MD 15-31",2,3.99,0.85,1.1,83.6,7.8,31.9,7.2,71.4,7.4,"92.4","7.8",153,8,0.87,16,1.01,5.6,1.18,166,3.8,0.97
"21","23",16,71,"RHQ",75,"Portageville, MO",1426,"Phy 725RF",1,3.91,0.85,1.28,84.8,6.2,35.9,7.2,75.8,7.9,"72.7","0.69",260,38,0.96,16,1.13,4.7,1.34,174,3.4,1.02
"21","24",16,71,"RHQ",75,"Portageville, MO",1426,"Phy 725RF",2,4.13,0.86,1.27,84.9,6.9,37.6,7,76.3,8.2,"83.9","6.99",165,19,0.98,13,1.13,3.7,1.33,182,2.5,1.05
"21","21",16,71,"RHQ",75,"Portageville, MO",1441,"FM 2484B2F",1,4.13,0.86,1.27,85.5,6.8,33.6,5.8,80.2,6.9,"97.3","6.77",211,19,0.95,16,1.12,4.8,1.33,179,3.3,1.03
"21","22",16,71,"RHQ",75,"Portageville, MO",1441,"FM 2484B2F",2,4.08,0.86,1.24,85.2,7.5,34.2,5.7,79.1,6.8,"82.1","7.81",174,15,0.94,16,1.11,5,1.31,176,3.2,1.03
"21","35",16,71,"RHQ",75,"Portageville, MO",1459,"PHY 444WRF",1,3.95,0.86,1.27,85.1,7,35.2,6.4,79.1,7.9,"82.2","7",222,18,0.96,17,1.14,5.1,1.36,178,3.4,1.01
"21","36",16,71,"RHQ",75,"Portageville, MO",1459,"PHY 444WRF",2,3.52,0.84,1.29,85.5,6.5,33.1,6.6,79,8.1,"89.1","9.9499999999999993",213,12,0.95,19,1.14,5.7,1.37,171,4.1,0.99
"21","45",16,71,"RHQ",75,"Portageville, MO",1474,"FM 2322GL",1,3.73,0.86,1.24,83.4,7.6,36.8,5.6,76.9,7.7,"80.599999999999994","6.88",324,33,0.89,21,1.08,7,1.31,157,4.3,0.99
"21","46",16,71,"RHQ",75,"Portageville, MO",1474,"FM 2322GL",2,3.74,0.86,1.27,84.2,6.8,36.9,5.7,77.3,7.5,"76.5","10.49",305,32,0.92,18,1.11,5.8,1.32,161,3.7,1
"21","33",16,71,"RHQ",75,"Portageville, MO",1501,"DP 1555B2RF",1,3.85,0.85,1.23,83.6,7.8,34.2,6.6,78.9,8.1,"80.599999999999994","6.46",288,47,0.9,19,1.09,6.3,1.31,173,3.9,1
"21","34",16,71,"RHQ",75,"Portageville, MO",1501,"DP 1555B2RF",2,3.72,0.84,1.24,85,7.4,35.2,7.3,77.9,8.3,"72.7","6.79",238,28,0.93,18,1.1,5.6,1.31,175,3.9,1
"21","39",16,71,"RHQ",75,"Portageville, MO",1502,"PHY 552WRF",1,3.67,0.85,1.23,84.4,8.1,34.3,6.5,77.9,7.4,"80.8","3.94",271,30,0.91,19,1.1,6,1.3,172,3.9,1
"21","40",16,71,"RHQ",75,"Portageville, MO",1502,"PHY 552WRF",2,3.71,0.85,1.26,83.4,8,33.9,6.4,78.5,7.6,"76.8","6.82",218,13,0.91,20,1.09,6.2,1.3,170,4,0.99
"21","43",16,71,"RHQ",75,"Portageville, MO",1503,"FM 1830GLT",1,4.18,0.87,1.26,84.4,7.4,35.6,5.7,80.7,7.1,"77.7","5.74",181,15,0.96,16,1.13,5,1.35,174,3.1,1.02
"21","44",16,71,"RHQ",75,"Portageville, MO",1503,"FM 1830GLT",2,4.22,0.86,1.29,85.3,6.1,33.8,5.8,80.5,6.9,"90.5","6.32",162,18,0.98,15,1.16,4.3,1.37,176,2.8,1.03
"21","25",16,71,"RHQ",75,"Portageville, MO",1514,"Ark 0819-84",1,4.29,0.87,1.37,85.6,4.9,36.1,6.1,77.1,7.4,"89.5","4.8600000000000003",190,14,1.02,16,1.21,4.4,1.43,182,3.1,1.03
"21","26",16,71,"RHQ",75,"Portageville, MO",1514,"Ark 0819-84",2,4.68,0.87,1.31,86.1,5.7,35.8,6.3,77.4,7.2,"99.3","7.04",140,17,1.02,13,1.18,3.8,1.38,195,2.2,1.05
"21","27",16,71,"RHQ",75,"Portageville, MO",1515,"Ark 0822-75",1,3.77,0.85,1.24,84.8,7.5,31.2,6.7,81.9,8,"88.4","7.2",177,20,0.96,17,1.14,5,1.36,187,3.2,1.03
"21","28",16,71,"RHQ",75,"Portageville, MO",1515,"Ark 0822-75",2,4.48,0.87,1.28,85.9,6.3,35.7,6.7,78.3,7.8,"83.2","6.74",203,18,0.95,18,1.14,5.5,1.36,184,3.5,1.02
"21","29",16,71,"RHQ",75,"Portageville, MO",1516,"DP 1646B2XF",1,3.94,0.85,1.31,84.4,5.9,32,7.1,80.1,7.5,"81","6",206,18,0.95,17,1.13,5.2,1.35,175,3.8,1
"21","30",16,71,"RHQ",75,"Portageville, MO",1516,"DP 1646B2XF",2,3.79,0.85,1.32,84.3,5.6,31.8,6.2,79,7.6,"92.6","6.91",213,22,0.98,17,1.17,5,1.41,175,3.5,1.01
"21","31",16,71,"RHQ",75,"Portageville, MO",1517,"DP 1614B2XF",1,4.09,0.85,1.25,84.1,8.3,31.8,7.4,76.5,8.5,"67.5","6.4",222,21,0.94,17,1.11,5.2,1.32,185,3.6,1
"21","32",16,71,"RHQ",75,"Portageville, MO",1517,"DP 1614B2XF",2,4.39,0.86,1.26,84.8,7,31.1,7.6,77.2,8.3,"74","7.12",204,28,0.95,16,1.12,4.8,1.32,187,3.4,1.01
"21","41",16,71,"RHQ",75,"Portageville, MO",1519,"FM 1911GLT",1,4.05,0.86,1.25,84,7.3,32.7,5.8,79.5,7.3,"84.3","13.49",239,17,0.92,16,1.09,5.2,1.29,170,3.6,1.01
"21","42",16,71,"RHQ",75,"Portageville, MO",1519,"FM 1911GLT",2,3.98,0.86,1.22,84.5,7.8,32.6,6.3,79.7,6.9,"71.3","6.83",212,21,0.92,17,1.08,5.4,1.28,169,3.7,0.99
"21","47",16,71,"RHQ",75,"Portageville, MO",1520,"NM 13R1015",1,4.31,0.86,1.19,85,6.8,33.5,6.6,75.9,7.3,"81.7","5.43",224,44,0.93,14,1.07,4.5,1.24,179,3,1.02
"21","48",16,71,"RHQ",75,"Portageville, MO",1520,"NM 13R1015",2,4.39,0.86,1.2,85.4,6.5,33.4,6.5,75.6,7.9,"72.5","4.8600000000000003",209,30,0.94,13,1.07,4.1,1.23,183,2.6,1.03
"21","49",16,71,"RHQ",75,"Portageville, MO",1521,"TAM BB-2139",1,3.26,0.85,1.49,84.9,4.9,38.3,4.8,77.1,7.4,"96.2","6.52",317,28,0.99,21,1.24,6.1,1.54,153,4.5,0.99
"21","50",16,71,"RHQ",75,"Portageville, MO",1521,"TAM BB-2139",2,3.4,0.85,1.49,85,4.9,35.9,5,78.4,7.1,"86.9","7.46",331,24,1.05,18,1.28,4.7,1.57,164,3.7,1.02
"21","51",16,71,"RHQ",75,"Portageville, MO",1522,"TAM 11k-13",1,3.68,0.86,1.45,86.3,4.9,37.6,5.3,76.7,7.6,"91.1","6.41",253,34,1,20,1.23,5.7,1.51,170,3.7,1.02
"21","52",16,71,"RHQ",75,"Portageville, MO",1522,"TAM 11k-13",2,3.8,0.86,1.39,82.9,5,37.3,5.6,76.4,7.9,"83.2","7.08",338,29,0.99,21,1.23,6,1.51,171,3.8,1.02
"21","53",16,71,"RHQ",75,"Portageville, MO",1523,"TAM 11T-08",1,3.5,0.85,1.42,85.1,4.9,38.9,6.2,77.2,8.1,"96.7","6.13",357,46,0.98,20,1.22,5.7,1.5,166,3.7,1.01
"21","54",16,71,"RHQ",75,"Portageville, MO",1523,"TAM 11T-08",2,3.57,0.85,1.43,84.9,4.9,39.3,5.9,77.6,8,"103.4","5.69",277,32,1.03,17,1.25,4.7,1.5,170,3.2,1.02
"21","55",16,71,"RHQ",75,"Portageville, MO",1524,"MD 15-31",1,3.76,0.85,1.27,85.3,6.6,38.3,6.3,76.9,7.5,"79.2","7.01",205,20,0.95,15,1.12,4.7,1.32,168,2.7,1.03
"21","56",16,71,"RHQ",75,"Portageville, MO",1524,"MD 15-31",2,3.97,0.86,1.3,84.5,5.9,36.6,6.1,76,7.3,"109.4","6.87",188,21,0.98,15,1.15,4.3,1.36,175,2.5,1.04
"63","29",16,71,"RHQ",155,"Las Cruces, NM",1426,"Phy 725RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","30",16,71,"RHQ",155,"Las Cruces, NM",1426,"Phy 725RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","27",16,71,"RHQ",155,"Las Cruces, NM",1441,"FM 2484B2F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","28",16,71,"RHQ",155,"Las Cruces, NM",1441,"FM 2484B2F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","41",16,71,"RHQ",155,"Las Cruces, NM",1459,"PHY 444WRF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","42",16,71,"RHQ",155,"Las Cruces, NM",1459,"PHY 444WRF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","51",16,71,"RHQ",155,"Las Cruces, NM",1474,"FM 2322GL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","52",16,71,"RHQ",155,"Las Cruces, NM",1474,"FM 2322GL",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","43",16,71,"RHQ",155,"Las Cruces, NM",1478,"PHY 333WRF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","44",16,71,"RHQ",155,"Las Cruces, NM",1478,"PHY 333WRF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","39",16,71,"RHQ",155,"Las Cruces, NM",1501,"DP 1555B2RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","40",16,71,"RHQ",155,"Las Cruces, NM",1501,"DP 1555B2RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",16,71,"RHQ",155,"Las Cruces, NM",1502,"PHY 552WRF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","45",16,71,"RHQ",155,"Las Cruces, NM",1502,"PHY 552WRF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","46",16,71,"RHQ",155,"Las Cruces, NM",1502,"PHY 552WRF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","49",16,71,"RHQ",155,"Las Cruces, NM",1503,"FM 1830GLT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","50",16,71,"RHQ",155,"Las Cruces, NM",1503,"FM 1830GLT",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","31",16,71,"RHQ",155,"Las Cruces, NM",1514,"Ark 0819-84",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","32",16,71,"RHQ",155,"Las Cruces, NM",1514,"Ark 0819-84",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","33",16,71,"RHQ",155,"Las Cruces, NM",1515,"Ark 0822-75",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","34",16,71,"RHQ",155,"Las Cruces, NM",1515,"Ark 0822-75",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","35",16,71,"RHQ",155,"Las Cruces, NM",1516,"DP 1646B2XF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","36",16,71,"RHQ",155,"Las Cruces, NM",1516,"DP 1646B2XF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","37",16,71,"RHQ",155,"Las Cruces, NM",1517,"DP 1614B2XF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","38",16,71,"RHQ",155,"Las Cruces, NM",1517,"DP 1614B2XF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","47",16,71,"RHQ",155,"Las Cruces, NM",1519,"FM 1911GLT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","48",16,71,"RHQ",155,"Las Cruces, NM",1519,"FM 1911GLT",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","53",16,71,"RHQ",155,"Las Cruces, NM",1520,"NM 13R1015",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","54",16,71,"RHQ",155,"Las Cruces, NM",1520,"NM 13R1015",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","55",16,71,"RHQ",155,"Las Cruces, NM",1521,"TAM BB-2139",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","56",16,71,"RHQ",155,"Las Cruces, NM",1521,"TAM BB-2139",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","57",16,71,"RHQ",155,"Las Cruces, NM",1522,"TAM 11k-13",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","58",16,71,"RHQ",155,"Las Cruces, NM",1522,"TAM 11k-13",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","59",16,71,"RHQ",155,"Las Cruces, NM",1523,"TAM 11T-08",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","60",16,71,"RHQ",155,"Las Cruces, NM",1523,"TAM 11T-08",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","61",16,71,"RHQ",155,"Las Cruces, NM",1524,"MD 15-31",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","62",16,71,"RHQ",155,"Las Cruces, NM",1524,"MD 15-31",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","23",16,71,"RHQ",184,"Kerser, AR",1426,"Phy 725RF",1,4.51,0.86,1.32,86.7,5.3,35.7,7.3,77.4,7.8,"87.9","6.58",82,13,1.06,10,1.21,2.9,1.41,185,1.3,1.07
"28","24",16,71,"RHQ",184,"Kerser, AR",1426,"Phy 725RF",3,4.52,0.86,1.27,86,6,37.8,7.7,78.4,7.5,"88.4","6.04",109,6,0.98,13,1.13,3.9,1.33,185,1.8,1.05
"28","21",16,71,"RHQ",184,"Kerser, AR",1441,"FM 2484B2F",1,4.57,0.87,1.26,85.6,7,34.2,6.7,78.8,6.4,"90.2","7.51",99,7,0.95,15,1.12,4.7,1.31,182,2.2,1.05
"28","22",16,71,"RHQ",184,"Kerser, AR",1441,"FM 2484B2F",3,4.67,0.86,1.27,85.6,7,35.7,6.2,80.3,6.8,"103.8","5.8",127,16,0.92,16,1.08,5.1,1.29,181,2.5,1.04
"28","35",16,71,"RHQ",184,"Kerser, AR",1459,"PHY 444WRF",1,4.22,0.86,1.28,85.6,6.6,34.1,7,80.1,7.9,"87.1","5.22",161,9,0.96,16,1.13,5,1.34,179,3.2,1
"28","36",16,71,"RHQ",184,"Kerser, AR",1459,"PHY 444WRF",3,4.52,0.86,1.31,87.6,5.4,31.8,7.2,80.3,7.4,"71.400000000000006","4.22",145,8,0.96,16,1.13,5,1.35,179,2.9,1
"28","45",16,71,"RHQ",184,"Kerser, AR",1474,"FM 2322GL",1,4.9,0.88,1.27,84.2,6.9,36.5,5.9,79,7.2,"91.8","4.29",99,10,0.93,17,1.1,5.3,1.31,175,2.9,1.03
"28","46",16,71,"RHQ",184,"Kerser, AR",1474,"FM 2322GL",3,4.85,0.88,1.22,85.9,7,35.1,6,76.4,7.2,"102.8","8.81",92,16,0.93,17,1.1,5.3,1.32,173,3.1,1.03
"28","37",16,71,"RHQ",184,"Kerser, AR",1478,"PHY 333WRF",1,4.22,0.86,1.23,84.8,8,33.6,6.7,77.5,7,"96.9","6.82",154,16,0.92,18,1.09,5.6,1.3,177,3.6,1
"28","38",16,71,"RHQ",184,"Kerser, AR",1478,"PHY 333WRF",3,4.87,0.87,1.24,85.7,7.3,34.3,6.9,78.2,7.5,"82.4","6.19",99,11,0.93,16,1.09,4.9,1.28,192,2.4,1.03
"28","33",16,71,"RHQ",184,"Kerser, AR",1501,"DP 1555B2RF",1,4.46,0.86,1.26,86.3,6.9,35.3,7.3,81.3,7.4,"84.3","5.58",104,10,0.97,14,1.13,4.1,1.33,184,2.3,1.03
"28","34",16,71,"RHQ",184,"Kerser, AR",1501,"DP 1555B2RF",3,4.67,0.87,1.23,84.9,7.1,33.2,7.2,81.6,7.8,"99.5","5.85",73,15,0.98,13,1.13,3.7,1.32,186,2,1.03
